country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,timezone,cloud,description,region,population,date
NG,Uba,10.73,12.9,296.81,296.81,296.81,1014,41,1014,961,1.98,43,2024-02-24 05:25:52,2024-02-24 17:17:55,3600,100,Clouds,Borno,2703,2024-02-24
NG,Uba,10.68,12.96,296.64,296.64,296.64,1014,40,1014,959,1.68,28,2024-02-24 05:25:36,2024-02-24 17:17:42,3600,100,Clouds,Borno,6345,2024-02-24
NG,Uba,10.65,12.98,296.55,296.55,296.55,1014,40,1014,959,1.59,20,2024-02-24 05:25:30,2024-02-24 17:17:39,3600,100,Clouds,Borno,9007,2024-02-24
NG,Goniri,11.54,12.54,295.81,295.81,295.81,1013,45,1013,971,2.15,56,2024-02-24 05:27:53,2024-02-24 17:18:47,3600,94,Clouds,Borno,1937,2024-02-24
NG,Biu,10.62,12.17,295.61,295.61,295.61,1013,41,1013,930,2.18,63,2024-02-24 05:28:43,2024-02-24 17:20:55,3600,100,Clouds,Borno,50082,2024-02-24
NG,Dikwa,11.81,13.81,296.81,296.81,296.81,1014,47,1014,979,2.12,28,2024-02-24 05:22:59,2024-02-24 17:13:31,3600,100,Clouds,Borno,4348,2024-02-24
NG,Biu,10.49,12.13,295.84,295.84,295.84,1013,39,1013,931,2.43,65,2024-02-24 05:28:47,2024-02-24 17:21:10,3600,100,Clouds,Borno,8489,2024-02-24
NG,Gwoza,11.03,13.74,293.27,293.27,293.27,1014,39,1014,904,1.84,54,2024-02-24 05:22:43,2024-02-24 17:14:21,3600,100,Clouds,Borno,10952,2024-02-24
NG,Marte,12.37,13.62,296.9,296.9,296.9,1013,52,1013,980,2.45,62,2024-02-24 05:24:08,2024-02-24 17:13:53,3600,97,Clouds,Borno,5066,2024-02-24
NG,Miringa,10.66,11.96,297.1,297.1,297.1,1013,39,1013,950,2.81,61,2024-02-24 05:29:35,2024-02-24 17:21:43,3600,100,Clouds,Borno,5364,2024-02-24
NG,Biu,10.45,12.11,296.06,296.06,296.06,1013,38,1013,935,2.46,69,2024-02-24 05:28:50,2024-02-24 17:21:16,3600,100,Clouds,Borno,9813,2024-02-24
NG,Damboa,10.79,12.75,296.89,296.89,296.89,1013,41,1013,963,2.67,59,2024-02-24 05:26:31,2024-02-24 17:18:28,3600,99,Clouds,Borno,2682,2024-02-24
NG,Goniri,11.23,12.32,296.04,296.04,296.04,1013,44,1013,964,2.45,52,2024-02-24 05:28:32,2024-02-24 17:19:53,3600,99,Clouds,Borno,2682,2024-02-24
NG,Benisheikh,11.78,12.39,295.33,295.33,295.33,1013,46,1013,970,1.58,84,2024-02-24 05:28:39,2024-02-24 17:19:13,3600,89,Clouds,Borno,1937,2024-02-24
NG,Uba,10.88,13.11,296.84,296.84,296.84,1014,40,1014,964,1.83,32,2024-02-24 05:25:08,2024-02-24 17:16:58,3600,99,Clouds,Borno,2682,2024-02-24
NG,Biu,10.54,12.19,295.32,295.32,295.32,1013,40,1013,925,2.13,62,2024-02-24 05:28:35,2024-02-24 17:20:53,3600,100,Clouds,Borno,25991,2024-02-24
NG,Marte,12.46,13.79,297.04,297.04,297.04,1013,59,1013,980,2.75,47,2024-02-24 05:23:31,2024-02-24 17:13:09,3600,100,Clouds,Borno,5066,2024-02-24
NG,Dikwa,11.85,13.69,296.93,296.93,296.93,1013,47,1013,979,2.16,38,2024-02-24 05:23:30,2024-02-24 17:13:58,3600,100,Clouds,Borno,2086,2024-02-24
NG,Shani,10.31,12.06,296.88,296.88,296.88,1013,37,1013,951,2.42,81,2024-02-24 05:28:56,2024-02-24 17:21:34,3600,100,Clouds,Borno,9834,2024-02-24
NG,Dikwa,11.93,14.1,297.15,297.15,297.15,1014,47,1014,980,2.0,31,2024-02-24 05:21:55,2024-02-24 17:12:16,3600,100,Clouds,Borno,6183,2024-02-24
NG,Monguno,12.73,13.56,296.54,296.54,296.54,1014,51,1014,980,2.38,46,2024-02-24 05:24:38,2024-02-24 17:13:52,3600,98,Clouds,Borno,3664,2024-02-24
NG,Bama,11.54,14.12,296.29,296.29,296.29,1014,44,1014,979,2.33,21,2024-02-24 05:21:34,2024-02-24 17:12:28,3600,100,Clouds,Borno,4619,2024-02-24
NG,Marte,12.5,13.89,297.28,297.28,297.28,1013,60,1013,981,2.91,40,2024-02-24 05:23:09,2024-02-24 17:12:43,3600,100,Clouds,Borno,3771,2024-02-24
NG,Kukawa,13.3,13.9,297.03,297.03,297.03,1014,71,1014,982,3.08,349,2024-02-24 05:23:41,2024-02-24 17:12:07,3600,92,Clouds,Borno,217,2024-02-24
NG,Biu,10.56,12.18,295.7,295.7,295.7,1013,40,1013,931,2.17,63,2024-02-24 05:28:38,2024-02-24 17:20:55,3600,100,Clouds,Borno,36897,2024-02-24
NG,Miringa,10.83,11.74,298.21,298.21,298.21,1013,39,1013,975,2.97,39,2024-02-24 05:30:35,2024-02-24 17:22:29,3600,97,Clouds,Borno,5234,2024-02-24
NG,Miringa,10.7,12.16,295.8,295.8,295.8,1014,41,1014,935,2.18,63,2024-02-24 05:28:49,2024-02-24 17:20:54,3600,100,Clouds,Borno,6185,2024-02-24
NG,Kukawa,12.93,13.61,296.8,296.8,296.8,1014,51,1014,981,2.4,13,2024-02-24 05:24:34,2024-02-24 17:13:32,3600,90,Clouds,Borno,3576,2024-02-24
NG,Borno State,11.6,13.02,297.35,297.35,297.35,1013,43,1013,974,2.22,62,2024-02-24 05:26:00,2024-02-24 17:16:50,3600,99,Clouds,Borno,2086,2024-02-24
NG,Shani,10.07,12.04,299.07,299.07,299.07,1012,35,1012,989,2.39,75,2024-02-24 05:28:51,2024-02-24 17:21:49,3600,100,Clouds,Borno,9554,2024-02-24
NG,Biu,10.53,12.21,295.03,295.03,295.03,1013,40,1013,920,2.04,62,2024-02-24 05:28:30,2024-02-24 17:20:49,3600,100,Clouds,Borno,17405,2024-02-24
NG,Shani,10.31,12.16,298.55,298.55,298.55,1013,38,1013,985,2.14,83,2024-02-24 05:28:32,2024-02-24 17:21:10,3600,100,Clouds,Borno,9834,2024-02-24
NG,Monguno,12.66,13.1,296.87,296.87,296.87,1013,40,1013,979,2.23,73,2024-02-24 05:26:25,2024-02-24 17:15:46,3600,94,Clouds,Borno,3576,2024-02-24
NG,Shaffa,10.47,12.28,296.01,296.01,296.01,1014,40,1014,941,1.79,63,2024-02-24 05:28:10,2024-02-24 17:20:34,3600,100,Clouds,Borno,9834,2024-02-24
NG,Biu,10.49,12.14,295.93,295.93,295.93,1013,39,1013,933,2.38,64,2024-02-24 05:28:45,2024-02-24 17:21:07,3600,100,Clouds,Borno,8557,2024-02-24
NG,Shaffa,10.51,12.41,296.38,296.38,296.38,1013,41,1013,957,1.7,55,2024-02-24 05:27:41,2024-02-24 17:20:02,3600,100,Clouds,Borno,9834,2024-02-24
NG,Biu,10.49,12.19,295.62,295.62,295.62,1013,39,1013,929,2.14,63,2024-02-24 05:28:33,2024-02-24 17:20:55,3600,100,Clouds,Borno,9081,2024-02-24
NG,Biu,10.55,12.11,296.13,296.13,296.13,1013,39,1013,936,2.51,64,2024-02-24 05:28:54,2024-02-24 17:21:12,3600,100,Clouds,Borno,5451,2024-02-24
NG,Shani,10.43,12.05,297.55,297.55,297.55,1013,37,1013,959,2.69,71,2024-02-24 05:29:04,2024-02-24 17:21:31,3600,100,Clouds,Borno,9448,2024-02-24
NG,Shani,10.34,12.03,298.09,298.09,298.09,1013,37,1013,970,2.57,78,2024-02-24 05:29:05,2024-02-24 17:21:40,3600,100,Clouds,Borno,9276,2024-02-24
NG,Miringa,10.81,11.73,298.44,298.44,298.44,1013,39,1013,978,2.94,39,2024-02-24 05:30:36,2024-02-24 17:22:32,3600,97,Clouds,Borno,5267,2024-02-24
NG,Shaffa,10.48,12.22,296.24,296.24,296.24,1013,40,1013,941,1.98,63,2024-02-24 05:28:25,2024-02-24 17:20:48,3600,100,Clouds,Borno,9617,2024-02-24
NG,Madagali,10.92,13.46,296.86,296.86,296.86,1014,38,1014,964,1.82,42,2024-02-24 05:23:46,2024-02-24 17:15:32,3600,100,Clouds,Borno,11331,2024-02-24
NG,Miringa,10.85,11.98,296.53,296.53,296.53,1014,41,1014,949,2.55,61,2024-02-24 05:29:38,2024-02-24 17:21:31,3600,99,Clouds,Borno,5364,2024-02-24
NG,Shaffa,10.44,12.55,296.89,296.89,296.89,1013,41,1013,972,1.51,50,2024-02-24 05:27:04,2024-02-24 17:19:31,3600,100,Clouds,Borno,9901,2024-02-24
NG,Shani,10.32,12.07,296.77,296.77,296.77,1013,37,1013,950,2.41,80,2024-02-24 05:28:54,2024-02-24 17:21:31,3600,100,Clouds,Borno,9834,2024-02-24
NG,Ngala,12.0,14.51,297.41,297.41,297.41,1014,43,1014,980,2.06,37,2024-02-24 05:20:19,2024-02-24 17:10:35,3600,100,Clouds,Borno,0,2024-02-24
NG,Shaffa,10.42,12.31,297.24,297.24,297.24,1013,40,1013,966,1.71,68,2024-02-24 05:28:01,2024-02-24 17:20:29,3600,100,Clouds,Borno,9834,2024-02-24
NG,Wuyo,10.36,11.85,298.98,298.98,298.98,1012,36,1012,983,2.36,63,2024-02-24 05:29:49,2024-02-24 17:22:22,3600,100,Clouds,Borno,5364,2024-02-24
NG,Shaffa,10.49,12.36,296.38,296.38,296.38,1013,41,1013,953,1.71,57,2024-02-24 05:27:52,2024-02-24 17:20:14,3600,100,Clouds,Borno,9834,2024-02-24
NG,Magumeri,12.14,12.9,296.86,296.86,296.86,1013,43,1013,977,2.28,90,2024-02-24 05:26:51,2024-02-24 17:16:56,3600,96,Clouds,Borno,1937,2024-02-24
NG,Ngala,11.99,14.35,297.39,297.39,297.39,1014,45,1014,980,2.03,36,2024-02-24 05:20:57,2024-02-24 17:11:14,3600,100,Clouds,Borno,258,2024-02-24
NG,Wuyo,10.31,11.76,298.91,298.91,298.91,1012,36,1012,981,2.04,54,2024-02-24 05:30:08,2024-02-24 17:22:46,3600,100,Clouds,Borno,5364,2024-02-24
NG,Bama,11.49,13.79,296.61,296.61,296.61,1013,42,1013,977,2.83,37,2024-02-24 05:22:51,2024-02-24 17:13:49,3600,100,Clouds,Borno,4619,2024-02-24
NG,Wuyo,10.54,11.58,298.27,298.27,298.27,1012,38,1012,980,2.74,42,2024-02-24 05:31:01,2024-02-24 17:23:20,3600,100,Clouds,Borno,8823,2024-02-24
NG,Shani,10.34,12.08,296.46,296.46,296.46,1013,37,1013,944,2.41,79,2024-02-24 05:28:53,2024-02-24 17:21:28,3600,100,Clouds,Borno,9834,2024-02-24
NG,Tokombere,11.22,13.49,297.08,297.08,297.08,1013,39,1013,973,1.99,58,2024-02-24 05:23:51,2024-02-24 17:15:13,3600,100,Clouds,Borno,11026,2024-02-24
NG,Wuyo,10.56,11.69,298.15,298.15,298.15,1012,37,1012,974,2.73,45,2024-02-24 05:30:36,2024-02-24 17:22:52,3600,100,Clouds,Borno,5359,2024-02-24
NG,Shaffa,10.54,12.26,294.94,294.94,294.94,1014,41,1014,921,1.84,60,2024-02-24 05:28:18,2024-02-24 17:20:36,3600,100,Clouds,Borno,7567,2024-02-24
NG,Shaffa,10.42,12.32,296.78,296.78,296.78,1013,40,1013,959,1.69,67,2024-02-24 05:27:59,2024-02-24 17:20:27,3600,100,Clouds,Borno,9834,2024-02-24
NG,Biu,10.5,12.15,295.92,295.92,295.92,1013,39,1013,933,2.35,63,2024-02-24 05:28:43,2024-02-24 17:21:04,3600,100,Clouds,Borno,7826,2024-02-24
NG,Miringa,10.78,12.0,296.77,296.77,296.77,1014,41,1014,947,2.65,63,2024-02-24 05:29:30,2024-02-24 17:21:29,3600,100,Clouds,Borno,5364,2024-02-24
NG,Biu,10.55,12.05,296.47,296.47,296.47,1013,38,1013,940,2.79,65,2024-02-24 05:29:09,2024-02-24 17:21:26,3600,100,Clouds,Borno,5422,2024-02-24
NG,Biu,10.46,12.11,296.16,296.16,296.16,1013,38,1013,937,2.48,68,2024-02-24 05:28:51,2024-02-24 17:21:16,3600,100,Clouds,Borno,9411,2024-02-24
NG,Miringa,10.65,12.09,296.55,296.55,296.55,1013,40,1013,944,2.49,64,2024-02-24 05:29:03,2024-02-24 17:21:13,3600,100,Clouds,Borno,5364,2024-02-24
NG,Madagali,10.95,13.51,297.06,297.06,297.06,1014,38,1014,967,1.96,45,2024-02-24 05:23:35,2024-02-24 17:15:19,3600,100,Clouds,Borno,11026,2024-02-24
NG,Uba,10.5,13.2,296.06,296.06,296.06,1014,38,1014,955,1.18,335,2024-02-24 05:24:31,2024-02-24 17:16:52,3600,100,Clouds,Borno,10578,2024-02-24
NG,Uba,10.46,13.11,296.27,296.27,296.27,1014,38,1014,958,1.3,347,2024-02-24 05:24:51,2024-02-24 17:17:16,3600,100,Clouds,Borno,9355,2024-02-24
NG,Dikwa,11.96,14.17,297.27,297.27,297.27,1014,47,1014,980,2.01,33,2024-02-24 05:21:39,2024-02-24 17:11:58,3600,100,Clouds,Borno,4063,2024-02-24
NG,Maiduguri,11.72,13.2,297.28,297.28,297.28,1013,44,1013,975,2.78,60,2024-02-24 05:25:22,2024-02-24 17:16:01,3600,99,Clouds,Borno,37626,2024-02-24
NG,Shani,10.21,12.06,298.95,298.95,298.95,1013,36,1013,988,2.34,84,2024-02-24 05:28:52,2024-02-24 17:21:38,3600,100,Clouds,Borno,9834,2024-02-24
NG,Madagali,10.94,13.51,297.02,297.02,297.02,1014,38,1014,966,1.93,45,2024-02-24 05:23:35,2024-02-24 17:15:20,3600,100,Clouds,Borno,11026,2024-02-24
NG,Damboa,11.25,12.78,296.84,296.84,296.84,1013,43,1013,970,2.25,46,2024-02-24 05:26:43,2024-02-24 17:18:02,3600,98,Clouds,Borno,2379,2024-02-24
NG,Bolori,12.11,13.12,297.27,297.27,297.27,1013,43,1013,979,2.69,82,2024-02-24 05:25:57,2024-02-24 17:16:04,3600,97,Clouds,Borno,2085,2024-02-24
NG,Uba,10.52,13.05,296.26,296.26,296.26,1014,38,1014,957,1.41,353,2024-02-24 05:25:08,2024-02-24 17:17:28,3600,100,Clouds,Borno,10292,2024-02-24
NG,Uba,10.49,13.04,296.36,296.36,296.36,1014,38,1014,959,1.42,351,2024-02-24 05:25:09,2024-02-24 17:17:31,3600,100,Clouds,Borno,9537,2024-02-24
NG,Shani,10.33,12.08,296.37,296.37,296.37,1013,37,1013,943,2.39,79,2024-02-24 05:28:52,2024-02-24 17:21:28,3600,100,Clouds,Borno,9834,2024-02-24
NG,Biu,10.61,12.11,296.35,296.35,296.35,1013,40,1013,940,2.45,64,2024-02-24 05:28:57,2024-02-24 17:21:09,3600,100,Clouds,Borno,7422,2024-02-24
NG,Shani,10.06,12.03,299.17,299.17,299.17,1012,35,1012,990,2.4,75,2024-02-24 05:28:53,2024-02-24 17:21:52,3600,100,Clouds,Borno,9710,2024-02-24
NG,Monguno,12.8,14.02,297.67,297.67,297.67,1014,67,1014,981,3.6,21,2024-02-24 05:22:51,2024-02-24 17:11:59,3600,100,Clouds,Borno,0,2024-02-24
NG,Kukawa,13.34,13.85,296.88,296.88,296.88,1014,73,1014,982,2.81,348,2024-02-24 05:23:54,2024-02-24 17:12:17,3600,91,Clouds,Borno,326,2024-02-24
NG,Kukawa,13.29,13.8,296.73,296.73,296.73,1014,75,1014,982,2.81,346,2024-02-24 05:24:04,2024-02-24 17:12:31,3600,91,Clouds,Borno,0,2024-02-24
NG,Kukawa,13.31,13.78,296.68,296.68,296.68,1014,75,1014,982,2.69,345,2024-02-24 05:24:10,2024-02-24 17:12:35,3600,90,Clouds,Borno,0,2024-02-24
NG,Kukawa,13.41,13.79,296.71,296.71,296.71,1014,75,1014,982,2.43,347,2024-02-24 05:24:12,2024-02-24 17:12:28,3600,90,Clouds,Borno,455,2024-02-24
NG,Kukawa,13.25,13.8,296.74,296.74,296.74,1014,74,1014,982,2.92,345,2024-02-24 05:24:02,2024-02-24 17:12:33,3600,91,Clouds,Borno,0,2024-02-24
NG,Shani,10.18,12.1,298.57,298.57,298.57,1013,37,1013,982,2.28,83,2024-02-24 05:28:41,2024-02-24 17:21:30,3600,100,Clouds,Borno,8952,2024-02-24
NG,Marte,12.42,13.99,297.51,297.51,297.51,1013,57,1013,981,2.64,34,2024-02-24 05:22:42,2024-02-24 17:12:22,3600,100,Clouds,Borno,4377,2024-02-24
NG,Kukawa,12.76,13.32,296.25,296.25,296.25,1013,42,1013,980,2.12,55,2024-02-24 05:25:37,2024-02-24 17:14:49,3600,99,Clouds,Borno,3576,2024-02-24
NG,Uba,10.46,13.22,296.16,296.16,296.16,1014,38,1014,957,1.12,337,2024-02-24 05:24:24,2024-02-24 17:16:49,3600,100,Clouds,Borno,8573,2024-02-24
NG,Uba,10.5,13.08,296.12,296.12,296.12,1014,38,1014,955,1.35,347,2024-02-24 05:25:00,2024-02-24 17:17:21,3600,100,Clouds,Borno,10386,2024-02-24
NG,Maiduguri,11.97,13.28,297.4,297.4,297.4,1013,44,1013,978,3.07,73,2024-02-24 05:25:13,2024-02-24 17:15:32,3600,99,Clouds,Borno,2922,2024-02-24
NG,Damboa,11.2,13.02,297.11,297.11,297.11,1013,42,1013,971,2.13,59,2024-02-24 05:25:43,2024-02-24 17:17:06,3600,97,Clouds,Borno,2682,2024-02-24
NG,Magumeri,11.91,12.8,296.35,296.35,296.35,1013,45,1013,975,1.91,84,2024-02-24 05:27:06,2024-02-24 17:17:29,3600,98,Clouds,Borno,1937,2024-02-24
NG,Konduga,11.9,13.47,297.18,297.18,297.18,1013,46,1013,978,2.57,59,2024-02-24 05:24:25,2024-02-24 17:14:49,3600,99,Clouds,Borno,2086,2024-02-24
NG,Yajiwa,11.39,12.73,296.78,296.78,296.78,1013,43,1013,971,2.27,48,2024-02-24 05:27:01,2024-02-24 17:18:08,3600,99,Clouds,Borno,2086,2024-02-24
NG,Magumeri,12.44,13.13,297.37,297.37,297.37,1013,40,1013,979,2.52,81,2024-02-24 05:26:09,2024-02-24 17:15:48,3600,90,Clouds,Borno,3576,2024-02-24
NG,Benisheikh,11.66,12.6,295.87,295.87,295.87,1013,46,1013,973,1.91,66,2024-02-24 05:27:43,2024-02-24 17:18:28,3600,92,Clouds,Borno,1937,2024-02-24
NG,Benisheikh,11.65,12.61,295.92,295.92,295.92,1013,45,1013,973,1.93,64,2024-02-24 05:27:40,2024-02-24 17:18:26,3600,93,Clouds,Borno,1937,2024-02-24
NG,Wuyo,10.47,11.78,298.32,298.32,298.32,1012,37,1012,975,2.63,52,2024-02-24 05:30:10,2024-02-24 17:22:34,3600,100,Clouds,Borno,5364,2024-02-24
NG,Shani,10.38,12.05,297.7,297.7,297.7,1013,37,1013,963,2.58,75,2024-02-24 05:29:02,2024-02-24 17:21:33,3600,100,Clouds,Borno,9024,2024-02-24
NG,Shani,10.36,12.06,297.81,297.81,297.81,1013,37,1013,966,2.5,76,2024-02-24 05:28:58,2024-02-24 17:21:32,3600,100,Clouds,Borno,9434,2024-02-24
NG,Miringa,10.77,12.04,296.42,296.42,296.42,1014,41,1014,942,2.53,63,2024-02-24 05:29:20,2024-02-24 17:21:20,3600,100,Clouds,Borno,5364,2024-02-24
NG,Bama,11.45,13.96,296.14,296.14,296.14,1014,43,1014,978,2.28,27,2024-02-24 05:22:08,2024-02-24 17:13:10,3600,100,Clouds,Borno,4619,2024-02-24
NG,Tokombere,11.13,13.56,297.11,297.11,297.11,1014,39,1014,972,2.05,53,2024-02-24 05:23:31,2024-02-24 17:15:00,3600,100,Clouds,Borno,11026,2024-02-24
NG,Konduga,11.46,13.41,297.2,297.2,297.2,1013,41,1013,974,2.36,48,2024-02-24 05:24:21,2024-02-24 17:15:22,3600,99,Clouds,Borno,3305,2024-02-24
NG,Ngala,12.35,14.08,297.49,297.49,297.49,1013,53,1013,981,2.27,31,2024-02-24 05:22:17,2024-02-24 17:12:04,3600,100,Clouds,Borno,2153,2024-02-24
NG,Gwoza,11.25,13.79,296.51,296.51,296.51,1014,40,1014,973,2.1,55,2024-02-24 05:22:41,2024-02-24 17:13:59,3600,100,Clouds,Borno,4619,2024-02-24
NG,Bama,11.44,14.03,296.07,296.07,296.07,1014,43,1014,978,2.17,21,2024-02-24 05:21:51,2024-02-24 17:12:54,3600,100,Clouds,Borno,4619,2024-02-24
NG,Gwoza,11.02,13.65,297.04,297.04,297.04,1014,39,1014,966,1.93,50,2024-02-24 05:23:05,2024-02-24 17:14:43,3600,100,Clouds,Borno,11026,2024-02-24
NG,Gwoza,11.15,13.63,297.05,297.05,297.05,1014,39,1014,972,2.06,55,2024-02-24 05:23:15,2024-02-24 17:14:42,3600,100,Clouds,Borno,11026,2024-02-24
NG,Uba,10.5,13.12,295.85,295.85,295.85,1014,38,1014,951,1.29,344,2024-02-24 05:24:50,2024-02-24 17:17:12,3600,100,Clouds,Borno,10303,2024-02-24
NG,Gwoza,11.03,13.67,296.97,296.97,296.97,1014,39,1014,965,1.92,51,2024-02-24 05:23:00,2024-02-24 17:14:37,3600,100,Clouds,Borno,11026,2024-02-24
NG,Gwoza,11.19,13.88,296.22,296.22,296.22,1014,40,1014,970,1.64,36,2024-02-24 05:22:16,2024-02-24 17:13:40,3600,100,Clouds,Borno,6872,2024-02-24
NG,Gwoza,11.07,13.71,296.73,296.73,296.73,1014,39,1014,963,1.94,54,2024-02-24 05:22:52,2024-02-24 17:14:26,3600,100,Clouds,Borno,11026,2024-02-24
NG,Miringa,10.63,12.05,296.72,296.72,296.72,1013,39,1013,945,2.68,64,2024-02-24 05:29:12,2024-02-24 17:21:23,3600,100,Clouds,Borno,5364,2024-02-24
NG,Biu,10.58,12.09,296.36,296.36,296.36,1013,39,1013,940,2.57,64,2024-02-24 05:29:00,2024-02-24 17:21:15,3600,100,Clouds,Borno,5364,2024-02-24
NG,Shaffa,10.39,12.55,297.0,297.0,297.0,1013,40,1013,974,1.41,51,2024-02-24 05:27:02,2024-02-24 17:19:33,3600,100,Clouds,Borno,9765,2024-02-24
NG,Damboa,10.89,12.79,296.87,296.87,296.87,1013,42,1013,964,2.56,56,2024-02-24 05:26:25,2024-02-24 17:18:14,3600,97,Clouds,Borno,2682,2024-02-24
NG,Biu,10.58,12.19,295.51,295.51,295.51,1013,40,1013,928,2.11,62,2024-02-24 05:28:36,2024-02-24 17:20:51,3600,100,Clouds,Borno,49075,2024-02-24
NG,Gwoza,11.24,13.9,296.14,296.14,296.14,1014,40,1014,972,1.65,35,2024-02-24 05:22:14,2024-02-24 17:13:33,3600,100,Clouds,Borno,5340,2024-02-24
NG,Biu,10.57,12.15,295.53,295.53,295.53,1013,40,1013,927,2.3,63,2024-02-24 05:28:46,2024-02-24 17:21:01,3600,100,Clouds,Borno,21695,2024-02-24
NG,Bama,11.4,13.76,296.71,296.71,296.71,1013,41,1013,976,2.62,45,2024-02-24 05:22:54,2024-02-24 17:14:00,3600,100,Clouds,Borno,4619,2024-02-24
NG,Biu,10.54,11.95,297.21,297.21,297.21,1013,38,1013,952,2.96,63,2024-02-24 05:29:32,2024-02-24 17:21:51,3600,100,Clouds,Borno,5364,2024-02-24
NG,Gwoza,11.07,13.75,294.35,294.35,294.35,1014,39,1014,924,1.91,55,2024-02-24 05:22:43,2024-02-24 17:14:17,3600,100,Clouds,Borno,11026,2024-02-24
NG,Shaffa,10.48,12.28,295.38,295.38,295.38,1014,40,1014,930,1.8,61,2024-02-24 05:28:11,2024-02-24 17:20:34,3600,100,Clouds,Borno,9828,2024-02-24
NG,Shaffa,10.44,12.34,296.38,296.38,296.38,1013,40,1013,953,1.68,64,2024-02-24 05:27:55,2024-02-24 17:20:21,3600,100,Clouds,Borno,9834,2024-02-24
NG,Borno State,11.24,13.1,297.08,297.08,297.08,1013,41,1013,972,1.92,57,2024-02-24 05:25:26,2024-02-24 17:16:45,3600,97,Clouds,Borno,2682,2024-02-24
NG,Damboa,11.17,12.69,296.77,296.77,296.77,1013,43,1013,967,2.37,48,2024-02-24 05:27:01,2024-02-24 17:18:27,3600,97,Clouds,Borno,2682,2024-02-24
NG,Shaffa,10.48,12.25,295.41,295.41,295.41,1014,40,1014,928,1.83,62,2024-02-24 05:28:18,2024-02-24 17:20:41,3600,100,Clouds,Borno,9761,2024-02-24
NG,Biu,10.64,12.2,295.92,295.92,295.92,1014,41,1014,937,2.05,62,2024-02-24 05:28:37,2024-02-24 17:20:47,3600,100,Clouds,Borno,47391,2024-02-24
NG,Biu,10.62,12.12,296.19,296.19,296.19,1013,40,1013,938,2.4,64,2024-02-24 05:28:55,2024-02-24 17:21:07,3600,100,Clouds,Borno,17026,2024-02-24
NG,Uba,10.58,12.99,296.52,296.52,296.52,1014,39,1014,959,1.5,8,2024-02-24 05:25:25,2024-02-24 17:17:39,3600,100,Clouds,Borno,10430,2024-02-24
NG,Gwoza,11.17,13.76,296.42,296.42,296.42,1014,39,1014,965,2.07,56,2024-02-24 05:22:44,2024-02-24 17:14:10,3600,100,Clouds,Borno,9250,2024-02-24
NG,Shaffa,10.48,12.3,295.63,295.63,295.63,1014,40,1014,936,1.77,61,2024-02-24 05:28:06,2024-02-24 17:20:29,3600,100,Clouds,Borno,9817,2024-02-24
NG,Shani,10.29,11.97,298.24,298.24,298.24,1012,36,1012,971,2.45,79,2024-02-24 05:29:17,2024-02-24 17:21:56,3600,100,Clouds,Borno,8971,2024-02-24
NG,Gwoza,11.15,13.74,296.55,296.55,296.55,1014,39,1014,965,2.08,57,2024-02-24 05:22:48,2024-02-24 17:14:16,3600,100,Clouds,Borno,10526,2024-02-24
NG,Uba,10.56,13.17,296.15,296.15,296.15,1014,38,1014,957,1.3,348,2024-02-24 05:24:41,2024-02-24 17:16:57,3600,100,Clouds,Borno,10430,2024-02-24
NG,Kukawa,13.27,13.87,296.93,296.93,296.93,1014,72,1014,982,3.07,348,2024-02-24 05:23:46,2024-02-24 17:12:15,3600,92,Clouds,Borno,85,2024-02-24
NG,Kukawa,13.3,13.85,296.88,296.88,296.88,1014,73,1014,982,2.93,348,2024-02-24 05:23:53,2024-02-24 17:12:19,3600,92,Clouds,Borno,82,2024-02-24
NG,Uba,10.53,13.13,295.97,295.97,295.97,1014,38,1014,953,1.3,347,2024-02-24 05:24:49,2024-02-24 17:17:08,3600,100,Clouds,Borno,10430,2024-02-24
NG,Monguno,12.73,13.46,296.32,296.32,296.32,1014,46,1014,980,2.27,51,2024-02-24 05:25:02,2024-02-24 17:14:16,3600,97,Clouds,Borno,3576,2024-02-24
NG,Uba,10.46,13.21,296.14,296.14,296.14,1014,38,1014,956,1.14,338,2024-02-24 05:24:27,2024-02-24 17:16:52,3600,100,Clouds,Borno,9049,2024-02-24
NG,Konduga,11.73,13.3,297.22,297.22,297.22,1013,44,1013,976,3.02,55,2024-02-24 05:24:58,2024-02-24 17:15:37,3600,99,Clouds,Borno,7441,2024-02-24
NG,Biu,10.57,11.96,297.49,297.49,297.49,1013,38,1013,956,2.93,63,2024-02-24 05:29:31,2024-02-24 17:21:47,3600,100,Clouds,Borno,5364,2024-02-24
NG,Madagali,10.96,13.65,296.82,296.82,296.82,1014,39,1014,962,1.86,47,2024-02-24 05:23:02,2024-02-24 17:14:45,3600,100,Clouds,Borno,10903,2024-02-24
NG,Damboa,10.85,12.89,296.75,296.75,296.75,1014,41,1014,960,2.22,50,2024-02-24 05:26:00,2024-02-24 17:17:52,3600,99,Clouds,Borno,2682,2024-02-24
NG,Wuyo,10.47,11.89,298.31,298.31,298.31,1013,37,1013,972,2.8,61,2024-02-24 05:29:44,2024-02-24 17:22:08,3600,100,Clouds,Borno,5364,2024-02-24
NG,Damboa,10.99,12.5,296.69,296.69,296.69,1013,43,1013,959,2.26,47,2024-02-24 05:27:39,2024-02-24 17:19:20,3600,100,Clouds,Borno,2682,2024-02-24
